config,bet_id,bet_date,logged_at,account_id,pitcher_name,strike,side,bet_size,pnl,result,gateway_ok,reject_reason,reject_context_short
tight,7527,2026-04-26,2026-04-26T16:22:25.163Z,isaiah,Connelly Early,8,YES,60,-11.42,loss,true,,""
tight,7528,2026-04-26,2026-04-26T16:23:12.403Z,,Connelly Early,6,YES,24,-11.7,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7529,2026-04-26,2026-04-26T16:23:12.403Z,,Connelly Early,7,YES,31,-10.08,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7530,2026-04-26,2026-04-26T16:23:12.403Z,,Connelly Early,8,YES,46,-8.63,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7531,2026-04-26,2026-04-26T17:30:55.128Z,isaiah,Ryne Nelson,4,YES,51,27.98,win,true,,""
tight,7532,2026-04-26,2026-04-26T17:30:55.128Z,isaiah,Ryne Nelson,5,YES,78,-17.16,loss,true,,""
tight,7533,2026-04-26,2026-04-26T17:30:55.128Z,isaiah,Ryne Nelson,6,YES,128,-12.8,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":128,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,7534,2026-04-26,2026-04-26T17:31:42.324Z,,Ryne Nelson,4,YES,38,20.85,win,false,,"{""reason"":""unknown_user_id""}"
tight,7535,2026-04-26,2026-04-26T17:31:42.324Z,,Ryne Nelson,5,YES,59,-12.98,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7536,2026-04-26,2026-04-26T17:31:42.324Z,,Ryne Nelson,6,YES,97,-9.7,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7537,2026-04-26,2026-04-26T17:32:23.358Z,isaiah,Michael King,4,YES,61,29.5,win,true,,""
tight,7538,2026-04-26,2026-04-26T17:32:23.358Z,isaiah,Michael King,5,YES,72,44.86,win,true,,""
tight,7539,2026-04-26,2026-04-26T17:32:23.358Z,isaiah,Michael King,6,YES,109,61.01,win,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":109,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,7540,2026-04-26,2026-04-26T17:33:10.508Z,,Michael King,4,YES,46,22.25,win,false,,"{""reason"":""unknown_user_id""}"
tight,7541,2026-04-26,2026-04-26T17:33:10.508Z,,Michael King,5,YES,55,34.27,win,false,,"{""reason"":""unknown_user_id""}"
tight,7542,2026-04-26,2026-04-26T17:33:10.508Z,,Michael King,6,YES,82,61.01,win,false,,"{""reason"":""unknown_user_id""}"
tight,7543,2026-04-26,2026-04-26T17:36:02.244Z,isaiah,Max Meyer,5,YES,53,28.1,win,true,,""
tight,7544,2026-04-26,2026-04-26T17:36:02.244Z,isaiah,Max Meyer,6,YES,66,-18.48,loss,true,,""
tight,7545,2026-04-26,2026-04-26T17:36:02.244Z,isaiah,Max Meyer,7,YES,91,-21.28,loss,true,,""
tight,7546,2026-04-26,2026-04-26T17:36:49.494Z,,Max Meyer,5,YES,40,21.2,win,false,,"{""reason"":""unknown_user_id""}"
tight,7547,2026-04-26,2026-04-26T17:36:49.494Z,,Max Meyer,6,YES,50,-14,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7548,2026-04-26,2026-04-26T17:36:49.494Z,,Max Meyer,7,YES,69,-12.42,loss,false,,"{""reason"":""unknown_user_id""}"
tight,7551,2026-04-26,2026-04-26T18:11:12.620Z,isaiah,Shota Imanaga,6,YES,64,35.71,win,true,,""
tight,7552,2026-04-26,2026-04-26T18:11:58.780Z,,Shota Imanaga,6,YES,48,26.78,win,false,,"{""reason"":""unknown_user_id""}"
tight,7553,2026-04-26,2026-04-26T18:12:20.889Z,isaiah,Aaron Nola,4,YES,100,0,void,true,,""
tight,7554,2026-04-26,2026-04-26T18:12:24.115Z,,Aaron Nola,4,YES,100,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,7555,2026-04-26,2026-04-26T18:31:32.122Z,isaiah,Justin Wrobleski,5,YES,84,51.56,win,true,,""
tight,7556,2026-04-26,2026-04-26T18:32:18.089Z,,Justin Wrobleski,5,YES,64,0,win,false,,"{""reason"":""unknown_user_id""}"
tight,8493,2026-04-27,2026-04-27T20:42:31.158Z,isaiah,Jack Kochanowicz,4,YES,45,21.15,win,true,,""
tight,8494,2026-04-27,2026-04-27T20:42:31.158Z,isaiah,Jack Kochanowicz,5,YES,72,50.4,win,true,,""
tight,8495,2026-04-27,2026-04-27T20:42:31.158Z,isaiah,Jack Kochanowicz,6,YES,99,-3.84,loss,true,,""
tight,8497,2026-04-27,2026-04-27T20:43:20.310Z,,Jack Kochanowicz,4,YES,42,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,8498,2026-04-27,2026-04-27T20:43:20.310Z,,Jack Kochanowicz,5,YES,67,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,8499,2026-04-27,2026-04-27T20:43:20.310Z,,Jack Kochanowicz,6,YES,93,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,8466,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Parker Messick,5,YES,53,40.56,win,true,,""
tight,8467,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Parker Messick,6,YES,66,74.15,win,true,,""
tight,8474,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Luis Castillo,5,YES,58,-51.15,loss,true,,""
tight,8475,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Luis Castillo,6,YES,76,-40.8,loss,true,,""
tight,8488,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Anthony Kay,4,YES,40,-37.7,loss,true,,""
tight,8489,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Anthony Kay,5,YES,52,-31.54,loss,true,,""
tight,8492,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Jack Kochanowicz,3,YES,35,10.68,win,true,,""
tight,8500,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Jack Leiter,6,YES,53,-58.3,loss,true,,""
tight,8502,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Max Fried,6,YES,52,-9.12,loss,true,,""
tight,8504,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Matthew Boyd,5,YES,52,-29.64,loss,true,,""
tight,8507,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Randy Vásquez,5,YES,70,-29.4,loss,true,,""
tight,8511,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Matthew Boyd,6,YES,69,-26.91,loss,true,,""
tight,8516,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Chris Paddack,4,YES,32,-19.84,loss,true,,""
tight,8518,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Chris Paddack,5,YES,45,-18,loss,true,,""
tight,8519,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Chris Paddack,6,YES,56,-14,loss,true,,""
tight,8468,2026-04-27,2026-04-27T21:16:15.092Z,,Parker Messick,5,YES,53,24.15,win,false,,"{""reason"":""unknown_user_id""}"
tight,8469,2026-04-27,2026-04-27T21:16:15.092Z,,Parker Messick,6,YES,66,40.51,win,false,,"{""reason"":""unknown_user_id""}"
tight,8476,2026-04-27,2026-04-27T21:16:15.092Z,,Luis Castillo,5,YES,57,-29.07,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8477,2026-04-27,2026-04-27T21:16:15.092Z,,Luis Castillo,6,YES,75,-27,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8490,2026-04-27,2026-04-27T21:16:15.092Z,,Anthony Kay,4,YES,40,-23.2,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8491,2026-04-27,2026-04-27T21:16:15.092Z,,Anthony Kay,5,YES,51,-19.38,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8496,2026-04-27,2026-04-27T21:16:15.092Z,,Jack Kochanowicz,3,YES,35,9.11,win,false,,"{""reason"":""unknown_user_id""}"
tight,8501,2026-04-27,2026-04-27T21:16:15.092Z,,Jack Leiter,6,YES,53,-29.15,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8503,2026-04-27,2026-04-27T21:16:15.092Z,,Max Fried,6,YES,51,-29.07,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8520,2026-04-27,2026-04-27T21:16:15.092Z,,Randy Vásquez,5,YES,70,-29.4,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8523,2026-04-27,2026-04-27T21:16:15.092Z,,Matthew Boyd,5,YES,51,-29.07,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8527,2026-04-27,2026-04-27T21:16:15.092Z,,Matthew Boyd,6,YES,69,-26.91,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8532,2026-04-27,2026-04-27T21:16:15.092Z,,Chris Paddack,4,YES,32,-19.84,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8534,2026-04-27,2026-04-27T21:16:15.092Z,,Chris Paddack,5,YES,45,-18,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8535,2026-04-27,2026-04-27T21:16:15.092Z,,Chris Paddack,6,YES,56,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,8536,2026-04-27,2026-04-27T22:19:51.559Z,isaiah,Dylan Cease,8,YES,55,-25.85,loss,true,,""
tight,8537,2026-04-27,2026-04-27T22:19:51.559Z,isaiah,Dylan Cease,9,YES,68,-25.84,loss,true,,""
tight,8538,2026-04-27,2026-04-27T22:19:51.559Z,isaiah,Dylan Cease,10,YES,97,-24.25,loss,true,,""
tight,8539,2026-04-27,2026-04-27T22:20:46.670Z,,Dylan Cease,9,YES,45,-17.1,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8540,2026-04-27,2026-04-27T22:20:46.670Z,,Dylan Cease,8,YES,36,-16.92,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8541,2026-04-27,2026-04-27T22:20:46.670Z,,Dylan Cease,10,YES,64,-16,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8512,2026-04-27,2026-04-27T23:26:03.186Z,isaiah,Chris Paddack,3,YES,32,-26.18,loss,true,,""
tight,8528,2026-04-27,2026-04-27T23:26:48.977Z,,Chris Paddack,3,YES,22,-26.18,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8874,2026-04-28,2026-04-28T19:19:13.718Z,isaiah,Nick Martinez,5,YES,117,-0.62,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":117,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8875,2026-04-28,2026-04-28T19:20:01.956Z,,Nick Martinez,5,YES,77,-14.88,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8876,2026-04-28,2026-04-28T19:32:24.366Z,isaiah,Payton Tolle,6,YES,91,-37.31,loss,true,,""
tight,8877,2026-04-28,2026-04-28T19:32:24.366Z,isaiah,Payton Tolle,7,YES,153,-35.19,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":153,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8878,2026-04-28,2026-04-28T20:03:05.853Z,isaiah,Casey Mize,6,YES,154,-49.28,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":154,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8879,2026-04-28,2026-04-28T20:03:54.496Z,,Casey Mize,6,YES,108,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,8880,2026-04-28,2026-04-28T20:11:39.111Z,isaiah,Kai-Wei Teng,4,YES,88,-35.2,loss,true,,""
tight,8881,2026-04-28,2026-04-28T20:11:39.111Z,isaiah,Kai-Wei Teng,6,YES,198,-29.7,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":198,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8882,2026-04-28,2026-04-28T20:12:30.887Z,,Kai-Wei Teng,4,YES,64,-25.6,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8883,2026-04-28,2026-04-28T20:12:30.887Z,,Kai-Wei Teng,6,YES,145,-21.75,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8884,2026-04-28,2026-04-28T20:31:04.200Z,isaiah,Chad Patrick,5,YES,85,9.23,win,true,,""
tight,8885,2026-04-28,2026-04-28T20:31:09.492Z,,Chad Patrick,5,YES,62,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,8886,2026-04-28,2026-04-28T21:11:12.245Z,isaiah,José Soriano,7,YES,135,-54,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":135,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8887,2026-04-28,2026-04-28T21:11:12.247Z,,José Soriano,7,YES,99,-39.6,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8889,2026-04-28,2026-04-28T21:12:40.203Z,,Cam Schlittler,7,YES,90,50.22,win,false,,"{""reason"":""unknown_user_id""}"
tight,8888,2026-04-28,2026-04-28T21:12:40.206Z,isaiah,Cam Schlittler,7,YES,122,68.08,win,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":122,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8891,2026-04-28,2026-04-28T21:13:36.644Z,isaiah,Merrill Kelly,6,YES,120,0,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":120,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8890,2026-04-28,2026-04-28T21:13:36.647Z,,Merrill Kelly,6,YES,88,-29.58,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8892,2026-04-28,2026-04-28T21:31:08.575Z,isaiah,Kris Bubic,7,YES,83,-28.22,loss,true,,""
tight,8894,2026-04-28,2026-04-28T21:31:08.575Z,isaiah,Kris Bubic,8,YES,107,0,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":107,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8893,2026-04-28,2026-04-28T21:31:08.578Z,,Kris Bubic,7,YES,64,-11.9,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8895,2026-04-28,2026-04-28T21:31:08.578Z,,Kris Bubic,8,YES,82,0,loss,false,,"{""reason"":""unknown_user_id""}"
tight,8900,2026-04-28,2026-04-28T22:46:07.977Z,isaiah,Walker Buehler,5,YES,102,-9.92,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":102,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,8901,2026-04-28,2026-04-28T22:46:07.988Z,,Walker Buehler,5,YES,72,0,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9110,2026-04-29,2026-04-29T14:31:42.825Z,,Gavin Williams,7,YES,59,38.35,win,false,,"{""reason"":""unknown_user_id""}"
tight,9111,2026-04-29,2026-04-29T14:31:42.873Z,isaiah,Gavin Williams,7,YES,88,57.2,win,true,,""
tight,9112,2026-04-29,2026-04-29T14:32:47.366Z,isaiah,Drew Rasmussen,5,YES,28,14.56,win,true,,""
tight,9114,2026-04-29,2026-04-29T14:32:47.366Z,isaiah,Drew Rasmussen,6,YES,43,30.53,win,true,,""
tight,9113,2026-04-29,2026-04-29T14:32:47.367Z,,Drew Rasmussen,5,YES,19,9.88,win,false,,"{""reason"":""unknown_user_id""}"
tight,9115,2026-04-29,2026-04-29T14:32:47.367Z,,Drew Rasmussen,6,YES,29,20.59,win,false,,"{""reason"":""unknown_user_id""}"
tight,9116,2026-04-29,2026-04-29T14:56:47.568Z,isaiah,Taj Bradley,7,YES,51,14.3,win,true,,""
tight,9117,2026-04-29,2026-04-29T14:56:47.571Z,,Taj Bradley,7,YES,34,0,void,false,,"{""reason"":""unknown_user_id""}"
tight,9118,2026-04-29,2026-04-29T14:56:53.000Z,isaiah,Taj Bradley,7,NO,1,-7.26,loss,true,,""
tight,9119,2026-04-29,2026-04-29T14:57:50.622Z,isaiah,George Kirby,6,YES,32,-12.71,loss,true,,""
tight,9122,2026-04-29,2026-04-29T14:57:50.622Z,isaiah,George Kirby,7,YES,40,-10.4,loss,true,,""
tight,9120,2026-04-29,2026-04-29T14:57:50.727Z,,George Kirby,6,YES,21,-8.61,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9121,2026-04-29,2026-04-29T14:57:55.938Z,isaiah,George Kirby,6,NO,1,-12.09,win,true,,""
tight,9124,2026-04-29,2026-04-29T15:01:06.969Z,isaiah,Erick Fedde,5,YES,67,39.26,win,true,,""
tight,9123,2026-04-29,2026-04-29T15:01:06.971Z,,Erick Fedde,5,YES,46,26.95,win,false,,"{""reason"":""unknown_user_id""}"
tight,9125,2026-04-29,2026-04-29T15:02:08.583Z,,Yusei Kikuchi,7,YES,64,-19.84,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9126,2026-04-29,2026-04-29T15:02:08.592Z,isaiah,Yusei Kikuchi,7,YES,93,-1.86,loss,true,,""
tight,9128,2026-04-29,2026-04-29T15:41:47.233Z,,Nathan Eovaldi,7,YES,31,0,win,false,,"{""reason"":""unknown_user_id""}"
tight,9127,2026-04-29,2026-04-29T15:41:47.234Z,isaiah,Nathan Eovaldi,7,YES,45,10.2,win,true,,""
tight,9129,2026-04-29,2026-04-29T16:41:11.251Z,isaiah,Tyler Glasnow,8,YES,66,38.35,win,true,,""
tight,9130,2026-04-29,2026-04-29T16:41:11.262Z,,Tyler Glasnow,8,YES,46,27.14,win,false,,"{""reason"":""unknown_user_id""}"
tight,9131,2026-04-29,2026-04-29T16:41:16.554Z,isaiah,Tyler Glasnow,8,NO,1,-25.35,loss,true,,""
tight,9132,2026-04-29,2026-04-29T17:01:07.045Z,isaiah,Matt Waldron,4,YES,21,-10.92,loss,true,,""
tight,9133,2026-04-29,2026-04-29T17:01:07.045Z,isaiah,Matt Waldron,5,YES,31,-9.3,loss,true,,""
tight,9135,2026-04-29,2026-04-29T17:02:13.703Z,isaiah,Jameson Taillon,5,YES,54,-23.22,win,true,,""
tight,9134,2026-04-29,2026-04-29T17:02:13.704Z,,Jameson Taillon,5,YES,39,22.23,win,false,,"{""reason"":""unknown_user_id""}"
tight,9139,2026-04-29,2026-04-29T18:11:30.527Z,,Tomoyuki Sugano,5,YES,24,-8.16,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9140,2026-04-29,2026-04-29T18:11:30.528Z,isaiah,Tomoyuki Sugano,5,YES,31,-10.54,loss,true,,""
tight,9174,2026-04-29,2026-04-29T19:31:12.622Z,,David Peterson,7,YES,79,-19.75,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9173,2026-04-29,2026-04-29T19:31:12.623Z,isaiah,David Peterson,7,YES,114,-28.5,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":114,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9177,2026-04-29,2026-04-29T19:36:37.566Z,,Andre Pallante,6,YES,75,54.41,win,false,,"{""reason"":""unknown_user_id""}"
tight,9178,2026-04-29,2026-04-29T19:36:37.657Z,isaiah,Andre Pallante,6,YES,111,80.52,win,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":111,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9207,2026-04-29,2026-04-29T20:21:05.677Z,isaiah,Brandon Sproat,5,YES,53,31.55,win,true,,""
tight,9208,2026-04-29,2026-04-29T20:21:05.687Z,,Brandon Sproat,5,YES,35,20.83,win,false,,"{""reason"":""unknown_user_id""}"
tight,9295,2026-04-29,2026-04-29T22:48:18.752Z,isaiah,Luis Severino,6,YES,50,31.62,win,true,,""
tight,9297,2026-04-29,2026-04-29T22:48:18.752Z,isaiah,Luis Severino,7,YES,71,54.14,win,true,,""
tight,9296,2026-04-29,2026-04-29T22:48:18.845Z,,Luis Severino,6,YES,27,17.07,win,false,,"{""reason"":""unknown_user_id""}"
tight,9300,2026-04-29,2026-04-29T22:49:22.198Z,,Michael Wacha,6,YES,58,-15.08,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9299,2026-04-29,2026-04-29T22:49:22.200Z,isaiah,Michael Wacha,6,YES,103,-17.94,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":103,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9341,2026-04-29,2026-04-30T03:03:35.375Z,isaiah,Michael Wacha,7,NO,100,1.42,win,true,,""
tight,9342,2026-04-29,2026-04-30T03:03:35.776Z,isaiah,Michael Wacha,8,NO,100,0.42,win,true,,""
tight,9362,2026-04-30,2026-04-30T13:31:13.716Z,isaiah,Bryce Elder,6,YES,115,-40.25,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":115,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9363,2026-04-30,2026-04-30T13:31:13.725Z,,Bryce Elder,6,YES,63,-22.05,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9364,2026-04-30,2026-04-30T13:32:59.733Z,,Joel Embiid,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9365,2026-04-30,2026-04-30T13:32:59.733Z,,Jamal Murray,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9366,2026-04-30,2026-04-30T13:32:59.733Z,,Derrick White,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9367,2026-04-30,2026-04-30T13:32:59.733Z,,Nikola Jokić,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9368,2026-04-30,2026-04-30T13:32:59.733Z,,Mikal Bridges,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9369,2026-04-30,2026-04-30T13:32:59.733Z,,Derrick White,4,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9370,2026-04-30,2026-04-30T13:32:59.733Z,,Nikola Jokić,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9371,2026-04-30,2026-04-30T13:32:59.733Z,,Nikola Vučević,1,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9372,2026-04-30,2026-04-30T13:32:59.733Z,,Josh Hart,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9373,2026-04-30,2026-04-30T13:32:59.733Z,,Jaylen Brown,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9374,2026-04-30,2026-04-30T13:32:59.733Z,,Tyrese Maxey,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9375,2026-04-30,2026-04-30T13:32:59.733Z,,CJ McCollum,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9376,2026-04-30,2026-04-30T13:32:59.733Z,,Nikola Vučević,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9377,2026-04-30,2026-04-30T13:32:59.733Z,,Mikal Bridges,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9378,2026-04-30,2026-04-30T13:32:59.733Z,,CJ McCollum,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9379,2026-04-30,2026-04-30T13:32:59.733Z,,Tyrese Maxey,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9380,2026-04-30,2026-04-30T13:32:59.733Z,,Jaylen Brown,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9381,2026-04-30,2026-04-30T13:32:59.733Z,,Tyrese Maxey,5,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9382,2026-04-30,2026-04-30T13:32:59.733Z,,Derrick White,5,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9383,2026-04-30,2026-04-30T13:32:59.733Z,,Jalen Johnson,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9384,2026-04-30,2026-04-30T13:32:59.733Z,,CJ McCollum,1,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9385,2026-04-30,2026-04-30T13:32:59.733Z,,CJ McCollum,5,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9386,2026-04-30,2026-04-30T13:32:59.733Z,,Jayson Tatum,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9387,2026-04-30,2026-04-30T13:32:59.733Z,,Jayson Tatum,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
tight,9388,2026-04-30,2026-04-30T14:41:14.220Z,isaiah,Chris Bassitt,5,NO,72,-30.96,loss,true,,""
tight,9389,2026-04-30,2026-04-30T14:41:14.229Z,,Chris Bassitt,5,NO,39,-16.77,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9390,2026-04-30,2026-04-30T14:42:09.393Z,,Lance McCullers Jr.,6,YES,66,-21.12,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9391,2026-04-30,2026-04-30T14:42:09.397Z,isaiah,Lance McCullers Jr.,6,YES,120,-38.4,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":120,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9392,2026-04-30,2026-04-30T15:36:08.439Z,isaiah,Peter Lambert,6,YES,56,-39,loss,true,,""
tight,9394,2026-04-30,2026-04-30T15:36:08.439Z,isaiah,Peter Lambert,7,YES,76,-16.72,loss,true,,""
tight,9393,2026-04-30,2026-04-30T15:36:08.523Z,,Peter Lambert,6,YES,30,-21.45,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9395,2026-04-30,2026-04-30T15:36:08.523Z,,Peter Lambert,7,YES,41,-9.02,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9396,2026-04-30,2026-04-30T16:21:13.127Z,,Jeffrey Springs,6,YES,33,-9.9,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9398,2026-04-30,2026-04-30T16:21:13.127Z,,Jeffrey Springs,7,YES,57,-8.55,loss,false,,"{""reason"":""unknown_user_id""}"
tight,9397,2026-04-30,2026-04-30T16:21:13.165Z,isaiah,Jeffrey Springs,6,YES,61,-18.3,loss,true,,""
tight,9399,2026-04-30,2026-04-30T16:21:13.165Z,isaiah,Jeffrey Springs,7,YES,103,-15.45,loss,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":103,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9424,2026-04-30,2026-04-30T20:21:01.762Z,isaiah,Bailey Ober,6,YES,157,,,false,ORDER_USD_OVER_LIMIT,"{""bet_amount_usd"":157,""limit_usd"":100,""strategy_mode"":""pregame_model""}"
tight,9425,2026-04-30,2026-04-30T20:21:01.786Z,,Bailey Ober,6,YES,85,,,false,,"{""reason"":""unknown_user_id""}"
tight,9426,2026-04-30,2026-04-30T20:22:02.585Z,isaiah,Kevin Gausman,7,YES,66,,,true,,""
tight,9427,2026-04-30,2026-04-30T20:22:02.671Z,,Kevin Gausman,7,YES,36,,,false,,"{""reason"":""unknown_user_id""}"
pregame-100,5,2026-04-20,2026-04-20T14:19:05.456Z,adam,Sonny Gray,5,NO,100,57,win,true,,""
pregame-100,6,2026-04-20,2026-04-20T14:19:05.456Z,adam,Sonny Gray,6,NO,100,40.5,win,true,,""
pregame-100,7,2026-04-20,2026-04-20T14:19:05.456Z,adam,Sonny Gray,4,NO,100,74,win,true,,""
pregame-100,12,2026-04-20,2026-04-20T14:19:05.456Z,adam,Sonny Gray,3,NO,100,89.5,win,true,,""
pregame-100,23,2026-04-20,2026-04-20T14:19:05.456Z,adam,Sonny Gray,7,NO,100,24,win,true,,""
pregame-100,34,2026-04-20,2026-04-20T14:19:05.456Z,adam,Jack Flaherty,8,YES,100,-21.5,loss,true,,""
pregame-100,36,2026-04-20,2026-04-20T14:19:05.456Z,adam,Jack Flaherty,10,YES,100,-4.5,loss,true,,""
pregame-100,38,2026-04-20,2026-04-20T14:19:05.456Z,adam,Jack Flaherty,9,YES,100,-11.5,loss,true,,""
pregame-100,41,2026-04-20,2026-04-20T14:19:05.456Z,adam,Dylan Cease,6,YES,100,24.5,win,true,,""
